competitor_name,domain,campus_id,campus,state,course_code,competitor_type,model_cluster,intro_accounting_supported,campus_specific,course_specific_site,professor_specific,sponsored,pricing_model,price,free_trial,free_content,practice_exams,exam_reviews,video_content,live_reviews,one_on_one,study_guides,subscription,other_offerings,query_families,source_url,retrieved_at,confidence
Course Hero,coursehero.com,acde21cd-fdf6-410a-a141-a09eaaf24bac,Savannah State University,GA,ACCT 2101,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,YES,UNKNOWN,NO,,,,,,YES,,,,,,,school_exam_review; school_study_guide; course_exam_review,https://www.coursehero.com/sitemap/schools/632-Savannah-State-University/,2026-08-25T09:48:00.850Z,high
The Princeton Review,princetonreview.com,acde21cd-fdf6-410a-a141-a09eaaf24bac,Savannah State University,GA,ACCT 2101,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review; fin_acct_tutoring,https://www.princetonreview.com/college/savannah-state-university-1022712,2026-08-25T09:48:00.850Z,high
acct2101uga.com,acct2101uga.com,acde21cd-fdf6-410a-a141-a09eaaf24bac,Savannah State University,GA,ACCT 2101,COURSE_SPECIFIC_SITE,STUDY_EDGE_MODEL,YES,YES,YES,UNKNOWN,NO,unknown,,The first video of Topic 1: The Accounting Equation is playable on the page.,,YES,,YES,,,,,,course_tutoring; course_exam_review,https://acct2101uga.com/,2026-08-25T09:48:00.850Z,high
Scribd,scribd.com,acde21cd-fdf6-410a-a141-a09eaaf24bac,Savannah State University,GA,ACCT 2101,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,course_tutoring,https://www.scribd.com/doc/106919401/Tutoring-flyer-for-Business-Students,2026-08-25T09:48:00.850Z,medium
Studocu,studocu.com,acde21cd-fdf6-410a-a141-a09eaaf24bac,Savannah State University,GA,ACCT 2101,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_study_guide; course_exam_review,https://www.studocu.com/en-us/course/savannah-state-university/principles-of-financial-accounting/6107921,2026-08-25T09:48:00.850Z,high
Quizlet,quizlet.com,acde21cd-fdf6-410a-a141-a09eaaf24bac,Savannah State University,GA,ACCT 2101,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,YES,,,course_exam_review,https://quizlet.com/463782234/acct-2101-final-exam-study-guide-flash-cards/,2026-08-25T09:48:00.850Z,high
TutorSelect,tutorselect.com,acde21cd-fdf6-410a-a141-a09eaaf24bac,Savannah State University,GA,ACCT 2101,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,paid_tutoring,https://www.tutorselect.com/find/walthourville_ga/college/accounting/tutors,2026-08-25T09:48:00.850Z,medium
UniversityTutor,universitytutor.com,acde21cd-fdf6-410a-a141-a09eaaf24bac,Savannah State University,GA,ACCT 2101,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,paid_tutoring,https://savannah.universitytutor.com/savannah_1st-grade-writing-tutoring/2,2026-08-25T09:48:00.850Z,high
theeduledger.com,theeduledger.com,ec51fe64-7980-4004-99fe-1bad86b4a3ce,Adelphi University Garden,NY,,LOCAL_CAMPUS_TUTORING,LOCAL_REVIEW_CENTER,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review,https://jobs.theeduledger.com/company/adelphi-university-289920/job/staff-accountant-in-garden-city-ny-yeuaqqlo55rvd4e70gjiu5bs23k6bf/,2026-08-25T09:48:00.850Z,medium
Vaia,vaia.com,ec51fe64-7980-4004-99fe-1bad86b4a3ce,Adelphi University Garden,NY,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_study_guide,https://talents.vaia.com/companies/adelphi-university/garden-city/assistant-professor-accounting-130848354/,2026-08-25T09:48:00.850Z,high
UniversityTutor,universitytutor.com,5f09e5d9-bf5b-4672-8fde-5c1f5f4af107,Augusta University,GA,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring; fin_acct_tutoring,https://augusta.universitytutor.com/augusta_accounting-tutoring/2,2026-08-25T09:48:00.850Z,high
Wyzant,wyzant.com,5f09e5d9-bf5b-4672-8fde-5c1f5f4af107,Augusta University,GA,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring; fin_acct_tutoring; paid_tutoring,https://www.wyzant.com/Augusta_GA_tutors.aspx,2026-08-25T09:48:00.850Z,high
The Princeton Review,princetonreview.com,5f09e5d9-bf5b-4672-8fde-5c1f5f4af107,Augusta University,GA,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,paid_tutoring,https://www.princetonreview.com/college/augusta-university-1023019,2026-08-25T09:48:00.850Z,high
com.gh,com.gh,20d1bda2-ab50-4426-8dde-42a78951a9cf,Radford University,VA,ACTG 211,INDIVIDUAL_OR_LOCAL,OTHER,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring,https://www.superprof.com.gh/maths-accounting-finance-economics-made-easy-all-levels-are-you-west-yorkshire-please-contact.html,2026-08-25T09:48:00.850Z,low
The Princeton Review,princetonreview.com,20d1bda2-ab50-4426-8dde-42a78951a9cf,Radford University,VA,ACTG 211,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review,https://www.princetonreview.com/college/radford-university-1022695,2026-08-25T09:48:00.850Z,high
Course Hero,coursehero.com,20d1bda2-ab50-4426-8dde-42a78951a9cf,Radford University,VA,ACTG 211,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review; course_tutoring; course_exam_review,https://www.coursehero.com/sitemap/schools/2445-Radford-University/courses/4598881-ACTG611/,2026-08-25T09:48:00.850Z,high
another71.com,another71.com,20d1bda2-ab50-4426-8dde-42a78951a9cf,Radford University,VA,ACTG 211,INDIVIDUAL_OR_LOCAL,OTHER,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review,https://forum.another71.com/forum/cpa-candidate-issues/cpa-exam-state-requirements/topic/need-help-with-credits-needed-to-take-and-gain-licensure-for-virginia-cpa/,2026-08-25T09:48:00.850Z,low
Wyzant,wyzant.com,20d1bda2-ab50-4426-8dde-42a78951a9cf,Radford University,VA,ACTG 211,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,course_tutoring,https://www.wyzant.com/Virginia_managerial_accounting_tutors.aspx,2026-08-25T09:48:00.850Z,medium
FrogTutoring,frogtutoring.com,20d1bda2-ab50-4426-8dde-42a78951a9cf,Radford University,VA,ACTG 211,MULTI_CAMPUS_TUTORING,MULTI_CAMPUS_REGIONAL,YES,YES,NO,YES,NO,unknown,,Get a FREE Consultation,,,,,,YES,,,,fin_acct_tutoring; paid_tutoring,https://frogtutoring.com/tutors/gre/virginia/radford,2026-08-25T09:48:00.850Z,high
StudySoup,studysoup.com,20d1bda2-ab50-4426-8dde-42a78951a9cf,Radford University,VA,ACTG 211,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,YES,,,school_study_guide,https://studysoup.com/guide/153461/what-are-the-components-of-product-costs,2026-08-25T09:48:00.850Z,medium
Docsity,docsity.com,20d1bda2-ab50-4426-8dde-42a78951a9cf,Radford University,VA,ACTG 211,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,YES,,,school_study_guide; course_exam_review,https://www.docsity.com/en/professors/h-roybark/,2026-08-25T09:48:00.850Z,high
Quizlet,quizlet.com,20d1bda2-ab50-4426-8dde-42a78951a9cf,Radford University,VA,ACTG 211,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,YES,,,,,,,,course_exam_review,https://quizlet.com/477618035/actg-211-midterm-1-practice-exam-flash-cards/,2026-08-25T09:48:00.850Z,high
Studocu,studocu.com,20d1bda2-ab50-4426-8dde-42a78951a9cf,Radford University,VA,ACTG 211,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,course_exam_review,https://www.studocu.com/en-us/document/radford-university/fundamentals-of-financial-accounting/exam-1-homework-actg-211-exam-1-coursework/116385017,2026-08-25T09:48:00.850Z,high
Scribd,scribd.com,20d1bda2-ab50-4426-8dde-42a78951a9cf,Radford University,VA,ACTG 211,NOTES_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,course_exam_review,https://www.scribd.com/document/1037998303/ACTG-211-Exam-2-Review-Guide-Spring-2026-1,2026-08-25T09:48:00.850Z,high
Chegg,chegg.com,20d1bda2-ab50-4426-8dde-42a78951a9cf,Radford University,VA,ACTG 211,NOTES_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,YES,,,,,,,course_exam_review,https://www.chegg.com/homework-help/questions-and-answers/actg-211-fall-2023-final-exam-review-problems-use-following-answer-questions-11-13-r-farma-q126260798,2026-08-25T09:48:00.850Z,high
Varsity Tutors,varsitytutors.com,df7ad324-c0ff-49a0-ade1-82dde6b6e6f2,Fairleigh Dickinson Univ,NJ,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,YES,,,,school_acct_tutoring,https://www.varsitytutors.com/t/university/fairleigh-dickinson-university-college-at-florham,2026-08-25T09:48:00.850Z,high
The Princeton Review,princetonreview.com,df7ad324-c0ff-49a0-ade1-82dde6b6e6f2,Fairleigh Dickinson Univ,NJ,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring; school_exam_review; fin_acct_tutoring; paid_tutoring,https://www.princetonreview.com/college/fairleigh-dickinson-university--college-at-florham-1022263,2026-08-25T09:48:00.850Z,high
jewishlink.news,jewishlink.news,df7ad324-c0ff-49a0-ade1-82dde6b6e6f2,Fairleigh Dickinson Univ,NJ,,LOCAL_CAMPUS_TUTORING,LOCAL_REVIEW_CENTER,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review,https://jewishlink.news/fdu-is-number-one-for-passing-the-cpa-exam/,2026-08-25T09:48:00.850Z,medium
Course Hero,coursehero.com,df7ad324-c0ff-49a0-ade1-82dde6b6e6f2,Fairleigh Dickinson Univ,NJ,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,YES,,,,YES,,,school_exam_review; school_study_guide,https://www.coursehero.com/sitemap/schools/1454-Fairleigh-Dickinson-University/,2026-08-25T09:48:00.850Z,high
theteachertutors.com,theteachertutors.com,df7ad324-c0ff-49a0-ade1-82dde6b6e6f2,Fairleigh Dickinson Univ,NJ,,INDIVIDUAL_OR_LOCAL,OTHER,LIKELY,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,paid_tutoring,https://www.theteachertutors.com/tutor/subject/grammar,2026-08-25T09:48:00.850Z,low
csupueblofoundation.com,csupueblofoundation.com,afc34f5a-4dd9-47f0-972a-e72d579052bb,Colorado State Univ-Pueblo,CO,,LOCAL_CAMPUS_TUTORING,LOCAL_REVIEW_CENTER,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring,https://csupueblofoundation.com/success-stories/lerea-arellano-a15/,2026-08-25T09:48:00.850Z,medium
The Princeton Review,princetonreview.com,afc34f5a-4dd9-47f0-972a-e72d579052bb,Colorado State Univ-Pueblo,CO,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review; school_study_guide; paid_tutoring,https://www.princetonreview.com/college/colorado-state-university-pueblo-1023250,2026-08-25T09:48:00.850Z,high
Studocu,studocu.com,afc34f5a-4dd9-47f0-972a-e72d579052bb,Colorado State Univ-Pueblo,CO,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,YES,,,school_exam_review,https://www.studocu.com/en-us/institution/colorado-state-university-pueblo/10067,2026-08-25T09:48:00.850Z,high
Course Hero,coursehero.com,afc34f5a-4dd9-47f0-972a-e72d579052bb,Colorado State Univ-Pueblo,CO,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,YES,UNKNOWN,NO,,,,,,,,,,,,,school_study_guide,https://www.coursehero.com/sitemap/schools/416-Colorado-State-University-Pueblo/courses/1498523-ACCT201/,2026-08-25T09:48:00.850Z,high
Superprof,superprof.ng,ea6f3381-59fb-4ed6-bc78-6d440f54108f,Univ of Northern Colorado,CO,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring,https://www.superprof.ng/graduate-university-northern-colorado-where-studied-accounting-but-also-took-many-math-classes-because-love-could.html,2026-08-25T09:48:00.881Z,high
Vaia,vaia.com,ea6f3381-59fb-4ed6-bc78-6d440f54108f,Univ of Northern Colorado,CO,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review,https://www.vaia.com/en-us/degrees/universities/university-of-northern-colorado/business-management-and-accounting-at-university-of-northern-colorado/,2026-08-25T09:48:00.881Z,high
FrogTutoring,frogtutoring.com,ea6f3381-59fb-4ed6-bc78-6d440f54108f,Univ of Northern Colorado,CO,,MULTI_CAMPUS_TUTORING,MULTI_CAMPUS_REGIONAL,YES,YES,NO,YES,NO,unknown,,Get a FREE Consultation,,,,,,YES,,,,fin_acct_tutoring,https://frogtutoring.com/tutors/university-of-northern-colorado/physics-ii,2026-08-25T09:48:00.881Z,high
Quizlet,quizlet.com,ea6f3381-59fb-4ed6-bc78-6d440f54108f,Univ of Northern Colorado,CO,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_study_guide,https://quizlet.com/schools/university-of-northern-colorado/3007266/courses/survey-of-accounting/7638556,2026-08-25T09:48:00.881Z,high
Studocu,studocu.com,ea6f3381-59fb-4ed6-bc78-6d440f54108f,Univ of Northern Colorado,CO,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,YES,,,school_study_guide,https://www.studocu.com/en-us/institution/university-of-northern-colorado/10944,2026-08-25T09:48:00.881Z,high
Wyzant,wyzant.com,ea6f3381-59fb-4ed6-bc78-6d440f54108f,Univ of Northern Colorado,CO,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,paid_tutoring,https://www.wyzant.com/Fort_Collins_tutors.aspx,2026-08-25T09:48:00.881Z,medium
TutorSelect,tutorselect.com,ea6f3381-59fb-4ed6-bc78-6d440f54108f,Univ of Northern Colorado,CO,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,paid_tutoring,https://www.tutorselect.com/find/pierce_co/finance/tutors,2026-08-25T09:48:00.881Z,medium
FrogTutoring,frogtutoring.com,2d23ea54-35d6-4f68-8a2b-5c53849a61be,Texas A&M Univ-Texarkana,TX,,MULTI_CAMPUS_TUTORING,MULTI_CAMPUS_REGIONAL,YES,YES,NO,YES,NO,unknown,,Get a FREE Consultation,,,,,,YES,,,,school_acct_tutoring; fin_acct_tutoring,https://frogtutoring.com/tutors/texas-a-m-university--texarkana/organic-chemistry-i,2026-08-25T09:48:00.881Z,high
Course Hero,coursehero.com,2d23ea54-35d6-4f68-8a2b-5c53849a61be,Texas A&M Univ-Texarkana,TX,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,YES,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review,https://www.coursehero.com/sitemap/schools/80518-Texas-AM-University-Texarkana/courses/4691876-ACCT525/,2026-08-25T09:48:00.881Z,high
Course Hero,coursehero.com,a1d047cc-8929-499e-a10d-b3db27e03723,North Park University,IL,ACCT 2110,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,YES,UNKNOWN,NO,,,,,,,,,,YES,,,school_exam_review; school_study_guide; course_exam_review,https://www.coursehero.com/sitemap/schools/747-North-Park-University/departments/74999-BSE/,2026-08-25T09:48:00.881Z,high
qualitymatters.org,qualitymatters.org,a1d047cc-8929-499e-a10d-b3db27e03723,North Park University,IL,ACCT 2110,INDIVIDUAL_OR_LOCAL,OTHER,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,YES,,,,,,,school_exam_review,https://www.qualitymatters.org/reviews-certifications/search-for-courses-results/1/course_name/ASC?course_type\u003d\u0026course_number\u003d\u0026course_name\u003d\u0026course_subject\u003d,2026-08-25T09:48:00.881Z,low
acct2110.com,acct2110.com,a1d047cc-8929-499e-a10d-b3db27e03723,North Park University,IL,ACCT 2110,COURSE_SPECIFIC_SITE,STUDY_EDGE_MODEL,YES,YES,YES,UNKNOWN,NO,unknown,,First video of Chapter 1 is free.,,YES,,YES,,,,,,course_tutoring; course_exam_review,https://acct2110.com/,2026-08-25T09:48:00.881Z,high
Knack,joinknack.com,a1d047cc-8929-499e-a10d-b3db27e03723,North Park University,IL,ACCT 2110,MULTI_CAMPUS_TUTORING,MULTI_CAMPUS_REGIONAL,YES,UNKNOWN,NO,UNKNOWN,NO,free,,Entire service is free for Auburn undergraduate students via university partnership.,,,,,,YES,,,,course_tutoring,https://app.joinknack.com/search/auburn-university/acct-2210-principles-of-managerial-accounting,2026-08-25T09:48:00.881Z,medium
bapcsusb.org,bapcsusb.org,a1d047cc-8929-499e-a10d-b3db27e03723,North Park University,IL,ACCT 2110,INDIVIDUAL_OR_LOCAL,OTHER,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,course_tutoring,https://www.bapcsusb.org/about-2,2026-08-25T09:48:00.881Z,low
Wyzant,wyzant.com,a1d047cc-8929-499e-a10d-b3db27e03723,North Park University,IL,ACCT 2110,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,fin_acct_tutoring,https://www.wyzant.com/Tutors/IL/Chicago/9905846/,2026-08-25T09:48:00.881Z,medium
Quizlet,quizlet.com,a1d047cc-8929-499e-a10d-b3db27e03723,North Park University,IL,ACCT 2110,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_study_guide; course_exam_review,https://quizlet.com/schools/north-park-university/3027784/courses/managerial-accounting/12294968,2026-08-25T09:48:00.881Z,high
Stuvia,stuvia.com,a1d047cc-8929-499e-a10d-b3db27e03723,North Park University,IL,ACCT 2110,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,YES,YES,,,,YES,,,course_exam_review,https://www.stuvia.com/en-us/doc/11613723/acct-2110-exam-1-auburn-university-practice-questions-study-guide-en-accounting-exam-review-2026,2026-08-25T09:48:00.881Z,high
Studocu,studocu.com,a1d047cc-8929-499e-a10d-b3db27e03723,North Park University,IL,ACCT 2110,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,YES,,,course_exam_review,https://www.studocu.com/en-us/document/auburn-university/principles-of-financial-accounting/exam-2-study-guide-2110-acct-2110/39060090,2026-08-25T09:48:00.881Z,high
CliffsNotes,cliffsnotes.com,a1d047cc-8929-499e-a10d-b3db27e03723,North Park University,IL,ACCT 2110,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,YES,,,,,,,course_exam_review,https://www.cliffsnotes.com/study-notes/34386054,2026-08-25T09:48:00.881Z,high
StudySoup,studysoup.com,a1d047cc-8929-499e-a10d-b3db27e03723,North Park University,IL,ACCT 2110,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,YES,,,course_exam_review,https://studysoup.com/note/52011/au-acct-2110-week-1-summer-2015-sarah-pugh,2026-08-25T09:48:00.881Z,medium
distancelearningportal.com,distancelearningportal.com,9965f192-d3dd-4ab7-ac02-65eafb45daeb,University of New Haven West,CT,ACCT 1101,LOCAL_CAMPUS_TUTORING,LOCAL_REVIEW_CENTER,LIKELY,YES,NO,UNKNOWN,NO,per-course,"$17,850/year; $22,330/year; $14,342/year; $6/year; $6,138/year; $6,006/year; $10,643/year; $6,649/year",,,YES,,,,,,,,school_exam_review,https://www.distancelearningportal.com/universities/12845/university-of-new-haven.html,2026-08-25T09:48:00.908Z,medium
globalreach.in,globalreach.in,9965f192-d3dd-4ab7-ac02-65eafb45daeb,University of New Haven West,CT,ACCT 1101,LOCAL_CAMPUS_TUTORING,LOCAL_REVIEW_CENTER,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review,https://www.globalreach.in/institutes-details-np.php?slug=united-states-university-of-new-haven-west-haven,2026-08-25T09:48:00.908Z,medium
Course Hero,coursehero.com,9965f192-d3dd-4ab7-ac02-65eafb45daeb,University of New Haven West,CT,ACCT 1101,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,YES,UNKNOWN,NO,,,,,,,,,,,,,course_tutoring; course_exam_review,https://www.coursehero.com/file/209280699/23-24-ACCT1101pdf/,2026-08-25T09:48:00.908Z,high
Studocu,studocu.com,9965f192-d3dd-4ab7-ac02-65eafb45daeb,University of New Haven West,CT,ACCT 1101,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,course_tutoring; course_exam_review,https://www.studocu.com/en-au/document/university-of-western-australia/financial-accounting/acct-1101-group-assignment-financial-accounting-project-overview/128466210,2026-08-25T09:48:00.908Z,high
CliffsNotes,cliffsnotes.com,9965f192-d3dd-4ab7-ac02-65eafb45daeb,University of New Haven West,CT,ACCT 1101,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,course_tutoring; course_exam_review,https://www.cliffsnotes.com/study-notes/19950415,2026-08-25T09:48:00.908Z,high
Quizlet,quizlet.com,9965f192-d3dd-4ab7-ac02-65eafb45daeb,University of New Haven West,CT,ACCT 1101,NOTES_MARKETPLACE,NATIONAL_PLATFORM,YES,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,course_exam_review,https://quizlet.com/313541523/acct-1101-exam-1-flash-cards/,2026-08-25T09:48:00.908Z,high
collegeraptor.com,collegeraptor.com,9965f192-d3dd-4ab7-ac02-65eafb45daeb,University of New Haven West,CT,ACCT 1101,LOCAL_CAMPUS_TUTORING,LOCAL_REVIEW_CENTER,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,paid_tutoring,https://www.collegeraptor.com/colleges/social-media/University-of-New-Haven-CT--129941,2026-08-25T09:48:00.908Z,medium
eduopinions.com,eduopinions.com,a15b74b4-1830-41e3-b9b1-535d2b5c0673,St. Mary's University San,TX,,LOCAL_CAMPUS_TUTORING,LOCAL_REVIEW_CENTER,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring; school_exam_review,"https://www.eduopinions.com/view-comparison/?universities=4908,3261,3859,7641,625,2502,2653",2026-08-25T09:48:00.882Z,medium
edu.in,edu.in,a15b74b4-1830-41e3-b9b1-535d2b5c0673,St. Mary's University San,TX,,LOCAL_CAMPUS_TUTORING,LOCAL_REVIEW_CENTER,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_exam_review,https://kristujayanti.edu.in/collaborations/St-Marys-University.php,2026-08-25T09:48:00.882Z,medium
coursedog.com,coursedog.com,a15b74b4-1830-41e3-b9b1-535d2b5c0673,St. Mary's University San,TX,,INDIVIDUAL_OR_LOCAL,OTHER,LIKELY,UNKNOWN,NO,UNKNOWN,NO,unknown,,,,,,,,,,,,school_exam_review,https://archive-chaminade-catalog-22-23.coursedog.com/generalinformation/academicaffairs/undergraduate/specialprograms/studyatsisteruniversities,2026-08-25T09:48:00.882Z,low
UniversityTutor,universitytutor.com,a15b74b4-1830-41e3-b9b1-535d2b5c0673,St. Mary's University San,TX,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,YES,UNKNOWN,NO,UNKNOWN,NO,,,,,,,,,,,,,paid_tutoring,https://sanantonio.universitytutor.com/sanantonio_english-tutoring/7,2026-08-25T09:48:00.882Z,medium
The Princeton Review,princetonreview.com,3bc8c84a-aa2f-4aab-a49c-a0a35192717e,Francis Marion University,SC,,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring; fin_acct_tutoring; paid_tutoring,https://www.princetonreview.com/business/francis-marion-university-school-business-1037581,2026-08-25T09:48:00.882Z,high
co.uk,co.uk,3bc8c84a-aa2f-4aab-a49c-a0a35192717e,Francis Marion University,SC,,INDIVIDUAL_OR_LOCAL,OTHER,UNKNOWN,UNKNOWN,NO,UNKNOWN,YES,unknown,,,,,,,,,,,,fin_acct_tutoring(ad),https://www.theprofs.co.uk/finance-tutors/,2026-08-25T09:48:00.882Z,low
Course Hero,coursehero.com,3bc8c84a-aa2f-4aab-a49c-a0a35192717e,Francis Marion University,SC,,NOTES_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_study_guide,https://www.coursehero.com/sitemap/schools/2111-Francis-Marion-University/,2026-08-25T09:48:00.882Z,high
FrogTutoring,frogtutoring.com,03ce5ea1-240d-4a8a-a7a6-c35e76aeb549,Albany State University,GA,ACCT 2101,MULTI_CAMPUS_TUTORING,MULTI_CAMPUS_REGIONAL,YES,YES,NO,YES,NO,unknown,,Get a FREE Consultation,,,,,,YES,,,,school_acct_tutoring,https://frogtutoring.com/tutors/albany-state-university/calculus-i,2026-08-25T09:48:00.908Z,high
The Princeton Review,princetonreview.com,03ce5ea1-240d-4a8a-a7a6-c35e76aeb549,Albany State University,GA,ACCT 2101,TUTOR_MARKETPLACE,NATIONAL_PLATFORM,LIKELY,YES,NO,UNKNOWN,NO,,,,,,,,,,,,,school_acct_tutoring; school_exam_review; fin_acct_tutoring; school_study_guide; paid_tutoring,https://www.princetonreview.com/college/albany-state-university-1023010,2026-08-25T09:48:00.908Z,high
